Student ID,Subject_Knowledge,Explanation_Quality,Presentation_Quality,Assignment_Difficulty,Doubt_Resolution,Course_Structure,Extra_Support,Course_Recommendation,Event_Type,Department,Overall_Score,Satisfaction_Level,Feedback_Comment,Polarity,Subjectivity,Sentiment
684,10,3,7,4,4,5,1,10,Workshop,Mechanical,5.5,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
73,7,2,5,6,3,1,1,4,Cultural Event,Civil,3.62,Low,Disappointing experience. Expected much better content.,-0.06666666666666665,0.5333333333333333,Neutral
900,9,8,5,8,4,6,9,7,Guest Lecture,Management,7.0,High,The event exceeded my expectations. Very well organized.,0.2,0.3,Positive
933,6,9,4,8,7,10,3,5,Workshop,Civil,6.5,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
634,6,7,6,6,1,6,3,8,Guest Lecture,Management,5.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
835,8,2,7,8,3,4,3,4,Tech Talk,Mechanical,4.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
422,9,8,4,4,8,3,4,10,Seminar,Computer Science,6.25,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
235,6,2,8,8,6,3,3,1,Tech Talk,Arts,4.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
286,10,3,7,10,8,8,4,9,Tech Talk,Mechanical,7.38,High,Amazing experience! The hands-on activities were very helpful.,0.4750000000000001,0.6,Positive
129,7,3,4,9,1,4,4,9,Cultural Event,Mechanical,5.12,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
443,7,9,8,2,4,5,1,5,Seminar,Electronics,5.12,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
301,10,7,7,4,3,4,9,2,Tech Talk,Electronics,5.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
532,10,2,4,2,2,6,10,9,Tech Talk,Electronics,5.62,Medium,The event met my basic expectations.,0.0,0.125,Neutral
64,6,2,8,1,8,4,8,4,Seminar,Arts,5.12,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
860,10,8,4,3,7,1,4,5,Seminar,Electronics,5.25,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
559,8,4,4,6,5,5,1,7,Tech Talk,Management,5.0,Medium,The event met my basic expectations.,0.0,0.125,Neutral
311,7,5,6,8,4,9,8,9,Seminar,Civil,7.0,High,Fantastic session! The instructor explained concepts clearly.,0.3,0.6416666666666666,Positive
32,9,3,7,7,6,1,9,2,Tech Talk,Computer Science,5.5,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
296,10,7,4,2,2,10,10,8,Tech Talk,Mechanical,6.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
419,10,2,5,8,5,3,3,10,Cultural Event,Management,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
83,10,6,6,1,8,1,3,9,Workshop,Computer Science,5.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
594,7,2,7,6,7,2,3,6,Tech Talk,Management,5.0,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
501,5,2,8,4,7,6,10,4,Guest Lecture,Management,5.75,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
411,8,4,4,4,8,4,3,1,Workshop,Mechanical,4.5,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
824,10,7,7,9,4,9,9,8,Workshop,Civil,7.88,High,"Great workshop, learned a lot of practical skills. Highly recommend!",0.5,0.645,Positive
585,7,6,8,2,4,7,10,9,Workshop,Electronics,6.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
848,9,9,6,1,9,2,8,6,Cultural Event,Arts,6.25,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
299,10,8,5,5,4,3,1,9,Tech Talk,Civil,5.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
107,9,4,8,6,10,4,5,9,Cultural Event,Arts,6.88,Medium,The event met my basic expectations.,0.0,0.125,Neutral
119,9,10,5,1,9,6,7,6,Tech Talk,Mechanical,6.62,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
335,5,3,4,2,8,4,7,6,Cultural Event,Mechanical,4.88,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
557,5,5,8,2,4,10,6,1,Cultural Event,Mechanical,5.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
113,5,6,7,1,10,6,4,7,Guest Lecture,Computer Science,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
281,5,6,6,3,4,1,1,1,Cultural Event,Arts,3.38,Low,Very boring session. Needs major improvements.,-0.46875,0.75,Negative
836,9,3,4,6,6,3,2,7,Seminar,Civil,5.0,Medium,The event met my basic expectations.,0.0,0.125,Neutral
426,9,8,7,8,10,6,9,8,Guest Lecture,Civil,8.12,High,Very informative and well-structured. Great learning opportunity.,0.5,0.525,Positive
42,8,2,4,6,6,7,3,1,Cultural Event,Management,4.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
567,9,3,8,1,4,9,10,9,Workshop,Management,6.62,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
589,5,8,7,5,6,7,8,9,Seminar,Management,6.88,Medium,Some useful information but could be improved.,0.3,0.0,Positive
187,5,5,6,2,6,1,8,5,Seminar,Mechanical,4.75,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
615,5,6,7,9,1,1,1,5,Seminar,Civil,4.38,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
556,9,9,5,5,1,3,6,10,Guest Lecture,Arts,6.0,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
3,9,6,5,9,10,5,5,4,Cultural Event,Mechanical,6.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
667,9,9,6,2,1,3,10,2,Cultural Event,Computer Science,5.25,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
234,7,2,4,5,1,8,7,2,Workshop,Management,4.5,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
96,6,6,5,10,8,10,5,2,Workshop,Mechanical,6.5,Medium,The event met my basic expectations.,0.0,0.125,Neutral
691,7,7,8,8,5,4,8,2,Seminar,Mechanical,6.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
269,9,10,6,10,10,1,9,10,Workshop,Computer Science,8.12,High,Excellent event! The speaker was very knowledgeable and engaging.,0.5333333333333333,0.6666666666666666,Positive
566,8,10,6,10,7,6,6,1,Guest Lecture,Electronics,6.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
985,5,5,4,8,7,6,7,3,Cultural Event,Civil,5.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
437,7,2,6,7,5,8,1,8,Seminar,Arts,5.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
200,8,4,8,6,8,4,7,1,Workshop,Electronics,5.75,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
291,10,3,7,8,2,10,3,3,Guest Lecture,Management,5.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
612,8,9,8,7,1,2,8,4,Guest Lecture,Mechanical,5.88,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
448,6,7,7,9,2,9,2,5,Workshop,Computer Science,5.88,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
439,6,8,7,7,7,4,5,4,Cultural Event,Computer Science,6.0,Medium,Some useful information but could be improved.,0.3,0.0,Positive
573,5,5,5,8,8,9,8,2,Workshop,Civil,6.25,Medium,Some useful information but could be improved.,0.3,0.0,Positive
7,5,8,5,6,2,10,4,8,Seminar,Electronics,6.0,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
725,5,10,8,4,3,5,1,6,Workshop,Civil,5.25,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
50,9,8,6,7,1,6,7,4,Guest Lecture,Mechanical,6.0,Medium,Some useful information but could be improved.,0.3,0.0,Positive
423,7,9,5,10,10,7,7,3,Workshop,Civil,7.25,High,Highly satisfied with the event quality and organization.,0.5,1.0,Positive
140,7,10,6,8,6,10,9,6,Cultural Event,Arts,7.75,High,Fantastic session! The instructor explained concepts clearly.,0.3,0.6416666666666666,Positive
135,8,9,7,3,6,10,2,9,Tech Talk,Computer Science,6.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
786,5,4,7,5,5,6,7,1,Workshop,Computer Science,5.0,Medium,The event met my basic expectations.,0.0,0.125,Neutral
601,8,9,4,5,4,3,1,10,Cultural Event,Management,5.5,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
493,9,4,4,9,4,3,6,7,Cultural Event,Management,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
553,7,2,4,7,3,5,1,3,Guest Lecture,Mechanical,4.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
27,7,3,5,5,5,1,8,6,Cultural Event,Arts,5.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
257,8,5,6,4,4,1,5,4,Cultural Event,Electronics,4.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
225,10,4,5,9,3,6,9,4,Cultural Event,Civil,6.25,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
788,6,5,6,3,10,4,3,8,Cultural Event,Mechanical,5.62,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
37,8,9,5,3,4,3,5,2,Seminar,Management,4.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
170,5,10,7,2,8,5,9,5,Seminar,Civil,6.38,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
528,9,2,5,2,6,5,1,6,Guest Lecture,Management,4.5,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
600,7,8,6,10,6,7,7,6,Workshop,Civil,7.12,High,Loved the interactive nature of the event. Would attend again.,0.7,0.8,Positive
655,7,8,5,4,1,6,6,8,Cultural Event,Electronics,5.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
74,8,8,6,1,2,5,2,6,Workshop,Mechanical,4.75,Medium,The event met my basic expectations.,0.0,0.125,Neutral
505,9,6,8,5,8,4,7,6,Workshop,Civil,6.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
377,5,5,7,3,9,6,1,4,Guest Lecture,Arts,5.0,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
808,8,6,4,5,1,8,8,3,Cultural Event,Computer Science,5.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
366,9,9,8,2,1,10,5,2,Cultural Event,Arts,5.75,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
238,8,7,5,10,10,9,7,10,Tech Talk,Arts,8.25,High,The event exceeded my expectations. Very well organized.,0.2,0.3,Positive
255,9,10,7,10,3,2,7,8,Workshop,Computer Science,7.0,High,Fantastic session! The instructor explained concepts clearly.,0.3,0.6416666666666666,Positive
123,10,2,4,5,9,8,3,5,Workshop,Arts,5.75,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
663,6,2,8,2,5,7,5,7,Seminar,Civil,5.25,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
876,6,7,4,4,9,2,5,9,Tech Talk,Civil,5.75,Medium,The event met my basic expectations.,0.0,0.125,Neutral
690,5,10,8,4,2,7,9,6,Seminar,Civil,6.38,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
309,5,8,4,9,2,1,4,5,Seminar,Computer Science,4.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
693,7,9,8,1,5,10,3,7,Seminar,Arts,6.25,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
226,7,6,8,8,8,5,8,8,Guest Lecture,Computer Science,7.25,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
951,10,10,7,10,5,9,7,1,Guest Lecture,Civil,7.38,High,Highly satisfied with the event quality and organization.,0.5,1.0,Positive
260,9,3,7,4,7,2,8,3,Seminar,Arts,5.38,Medium,The event met my basic expectations.,0.0,0.125,Neutral
243,9,8,8,8,4,10,8,9,Tech Talk,Arts,8.0,High,Highly satisfied with the event quality and organization.,0.5,1.0,Positive
222,5,4,4,2,7,9,5,3,Workshop,Management,4.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
314,5,10,6,8,6,6,10,4,Tech Talk,Management,6.88,Medium,The event met my basic expectations.,0.0,0.125,Neutral
229,7,6,8,2,2,10,8,8,Cultural Event,Electronics,6.38,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
85,5,6,8,9,3,4,4,4,Guest Lecture,Mechanical,5.38,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
76,8,9,8,6,3,10,7,2,Workshop,Management,6.62,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
887,6,9,5,8,9,7,6,2,Workshop,Computer Science,6.5,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
582,8,4,7,8,1,5,9,3,Cultural Event,Management,5.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
674,8,5,6,8,7,10,2,7,Cultural Event,Electronics,6.62,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
986,7,2,6,2,4,7,10,7,Seminar,Arts,5.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
511,8,4,4,5,2,10,10,6,Guest Lecture,Electronics,6.12,Medium,Some useful information but could be improved.,0.3,0.0,Positive
879,6,10,5,10,9,5,5,4,Guest Lecture,Arts,6.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
401,8,10,7,2,8,10,8,9,Tech Talk,Arts,7.75,High,"Great workshop, learned a lot of practical skills. Highly recommend!",0.5,0.645,Positive
514,6,6,7,10,7,7,6,3,Seminar,Mechanical,6.5,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
750,10,3,8,1,5,1,3,5,Seminar,Management,4.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
156,7,4,7,9,10,8,5,8,Seminar,Computer Science,7.25,High,Loved the interactive nature of the event. Would attend again.,0.7,0.8,Positive
775,5,6,7,2,5,4,1,4,Seminar,Computer Science,4.25,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
329,9,8,8,5,3,3,10,8,Guest Lecture,Civil,6.75,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
467,8,10,5,7,7,1,3,6,Guest Lecture,Arts,5.88,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
178,7,7,4,7,1,2,1,2,Seminar,Computer Science,3.88,Low,The speaker was unprepared and the session was disorganized.,0.0,0.0,Neutral
549,5,3,7,6,8,8,5,5,Tech Talk,Mechanical,5.88,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
453,8,4,4,4,2,8,1,4,Workshop,Arts,4.38,Medium,Some useful information but could be improved.,0.3,0.0,Positive
307,6,9,5,1,6,5,3,5,Workshop,Mechanical,5.0,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
472,6,8,7,7,9,9,2,3,Tech Talk,Computer Science,6.38,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
392,7,7,4,9,7,10,8,4,Seminar,Computer Science,7.0,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
65,6,4,4,6,3,10,8,3,Guest Lecture,Civil,5.5,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
575,9,4,7,7,1,1,5,1,Workshop,Computer Science,4.38,Medium,Some useful information but could be improved.,0.3,0.0,Positive
855,8,3,6,4,1,1,9,7,Cultural Event,Arts,4.88,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
791,5,9,4,4,1,4,10,9,Cultural Event,Arts,5.75,Medium,Some useful information but could be improved.,0.3,0.0,Positive
391,5,3,7,6,7,6,9,4,Tech Talk,Arts,5.88,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
973,6,3,4,6,4,6,6,9,Seminar,Civil,5.5,Medium,Some useful information but could be improved.,0.3,0.0,Positive
828,8,3,5,2,9,5,6,3,Workshop,Civil,5.12,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
247,6,9,6,5,2,2,3,7,Seminar,Computer Science,5.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
412,9,2,5,8,7,2,10,4,Workshop,Electronics,5.88,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
67,7,9,4,3,9,1,1,2,Tech Talk,Electronics,4.5,Medium,Some useful information but could be improved.,0.3,0.0,Positive
289,5,2,5,8,9,2,7,2,Tech Talk,Civil,5.0,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
399,10,6,4,8,6,5,10,4,Cultural Event,Computer Science,6.62,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
138,8,5,8,8,10,4,2,6,Seminar,Electronics,6.38,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
537,10,6,4,9,9,5,7,5,Cultural Event,Computer Science,6.88,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
265,5,9,7,6,5,6,5,3,Seminar,Computer Science,5.75,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
724,5,2,6,1,7,3,3,1,Cultural Event,Computer Science,3.5,Low,Not satisfied at all. The venue was too small and crowded.,-0.25,0.7,Negative
653,5,6,5,6,6,3,9,2,Guest Lecture,Management,5.25,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
318,6,8,5,10,6,7,10,8,Guest Lecture,Arts,7.5,High,Wonderful experience! The Q&A session was particularly helpful.,0.5833333333333334,0.6666666666666666,Positive
232,6,8,5,5,1,1,7,8,Guest Lecture,Computer Science,5.12,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
21,9,7,5,3,6,6,1,6,Guest Lecture,Management,5.38,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
998,9,7,5,1,2,2,1,10,Workshop,Civil,4.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
694,9,8,8,10,7,7,7,2,Guest Lecture,Electronics,7.25,High,The event exceeded my expectations. Very well organized.,0.2,0.3,Positive
927,6,2,6,2,10,3,6,4,Tech Talk,Arts,4.88,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
348,7,9,5,6,5,5,8,6,Tech Talk,Electronics,6.38,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
968,6,7,6,3,8,1,9,3,Workshop,Arts,5.38,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
992,10,6,4,3,8,6,10,3,Guest Lecture,Electronics,6.25,Medium,The event met my basic expectations.,0.0,0.125,Neutral
764,9,3,7,6,3,8,10,2,Guest Lecture,Arts,6.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
587,5,4,8,2,2,2,4,10,Guest Lecture,Electronics,4.62,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
944,10,8,6,8,8,7,9,6,Cultural Event,Electronics,7.75,High,Excellent event! The speaker was very knowledgeable and engaging.,0.5333333333333333,0.6666666666666666,Positive
239,5,10,4,3,2,7,4,4,Seminar,Electronics,4.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
886,7,7,5,5,10,1,9,9,Cultural Event,Electronics,6.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
23,9,7,4,2,1,2,9,3,Seminar,Civil,4.62,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
458,6,2,4,6,6,10,4,1,Guest Lecture,Computer Science,4.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
822,6,2,7,1,5,4,1,10,Guest Lecture,Mechanical,4.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
413,7,10,4,2,3,1,10,1,Cultural Event,Management,4.75,Medium,The event met my basic expectations.,0.0,0.125,Neutral
563,7,4,8,8,7,3,3,10,Cultural Event,Mechanical,6.25,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
331,8,8,7,5,10,4,7,5,Seminar,Mechanical,6.75,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
434,7,7,7,6,1,8,9,6,Tech Talk,Arts,6.38,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
456,10,4,8,6,5,1,10,1,Seminar,Computer Science,5.62,Medium,The event met my basic expectations.,0.0,0.125,Neutral
430,9,6,4,9,8,6,4,3,Cultural Event,Arts,6.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
896,6,8,7,5,4,4,5,5,Cultural Event,Computer Science,5.5,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
451,9,3,6,10,7,8,9,10,Workshop,Computer Science,7.75,High,Excellent event! The speaker was very knowledgeable and engaging.,0.5333333333333333,0.6666666666666666,Positive
477,5,2,5,6,10,6,10,8,Cultural Event,Electronics,6.5,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
9,7,5,4,5,1,3,5,6,Workshop,Civil,4.5,Medium,Some useful information but could be improved.,0.3,0.0,Positive
325,7,5,7,6,1,5,8,6,Tech Talk,Electronics,5.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
812,9,5,4,4,2,4,2,6,Seminar,Civil,4.5,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
727,7,2,6,4,2,10,9,5,Seminar,Arts,5.62,Medium,The event met my basic expectations.,0.0,0.125,Neutral
928,6,7,6,9,4,8,5,8,Workshop,Civil,6.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
134,9,9,7,4,7,10,8,3,Seminar,Arts,7.12,High,"Great workshop, learned a lot of practical skills. Highly recommend!",0.5,0.645,Positive
819,6,7,8,8,9,10,2,2,Cultural Event,Mechanical,6.5,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
230,7,2,8,2,6,1,9,2,Guest Lecture,Mechanical,4.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
520,9,3,5,6,7,10,10,3,Workshop,Civil,6.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
326,7,10,8,8,6,4,9,7,Seminar,Civil,7.38,High,Very informative and well-structured. Great learning opportunity.,0.5,0.525,Positive
142,6,8,4,10,8,5,8,6,Workshop,Arts,6.88,Medium,The event met my basic expectations.,0.0,0.125,Neutral
491,5,4,8,6,1,3,4,4,Workshop,Electronics,4.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
379,7,5,6,2,9,7,3,10,Guest Lecture,Arts,6.12,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
465,5,2,8,8,6,8,2,4,Cultural Event,Electronics,5.38,Medium,The event met my basic expectations.,0.0,0.125,Neutral
756,6,7,7,3,2,6,9,7,Workshop,Mechanical,5.88,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
347,6,8,7,3,5,1,2,8,Seminar,Computer Science,5.0,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
237,10,4,5,8,7,8,2,8,Tech Talk,Civil,6.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
642,5,7,6,8,9,6,6,7,Workshop,Electronics,6.75,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
506,9,7,4,1,5,7,5,1,Workshop,Arts,4.88,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
646,7,8,5,4,7,8,8,8,Guest Lecture,Mechanical,6.88,Medium,Some useful information but could be improved.,0.3,0.0,Positive
382,10,10,7,5,2,3,6,3,Cultural Event,Electronics,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
256,6,7,4,5,9,8,6,5,Tech Talk,Arts,6.25,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
327,8,8,5,10,2,1,10,5,Seminar,Civil,6.12,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
624,7,3,7,10,2,1,8,8,Tech Talk,Civil,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
155,8,8,8,10,3,9,7,3,Seminar,Management,7.0,High,Loved the interactive nature of the event. Would attend again.,0.7,0.8,Positive
578,8,10,7,4,5,8,7,6,Cultural Event,Computer Science,6.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
640,10,9,4,10,2,4,3,1,Seminar,Management,5.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
997,9,8,8,6,8,3,3,10,Guest Lecture,Mechanical,6.88,Medium,Some useful information but could be improved.,0.3,0.0,Positive
242,7,9,5,4,5,9,1,4,Guest Lecture,Electronics,5.5,Medium,The event met my basic expectations.,0.0,0.125,Neutral
344,7,6,8,9,8,3,8,5,Guest Lecture,Mechanical,6.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
699,9,5,4,8,4,2,2,8,Guest Lecture,Arts,5.25,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
77,9,4,5,9,2,1,5,10,Tech Talk,Civil,5.62,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
821,8,9,5,5,8,9,4,9,Cultural Event,Management,7.12,High,Highly satisfied with the event quality and organization.,0.5,1.0,Positive
903,9,8,8,8,4,8,4,1,Seminar,Management,6.25,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
540,9,10,7,3,2,4,4,5,Seminar,Management,5.5,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
596,5,8,7,7,1,2,10,3,Guest Lecture,Mechanical,5.38,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
169,8,2,6,3,3,6,9,3,Guest Lecture,Civil,5.0,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
526,9,5,5,5,2,6,4,9,Workshop,Electronics,5.62,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
361,7,2,6,4,5,7,8,3,Cultural Event,Arts,5.25,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
917,8,6,5,3,7,5,4,8,Tech Talk,Electronics,5.75,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
342,5,9,8,1,9,8,7,10,Seminar,Mechanical,7.12,High,Excellent event! The speaker was very knowledgeable and engaging.,0.5333333333333333,0.6666666666666666,Positive
599,5,2,4,8,4,8,9,5,Workshop,Arts,5.62,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
875,5,4,7,3,5,6,4,5,Workshop,Management,4.88,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
745,5,9,5,10,8,2,9,1,Seminar,Computer Science,6.12,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
